txId,timestamp,type,amount,nameOrig,nameDest,oldbalanceOrig,newbalanceOrig,oldbalanceDest,newbalanceDest
TX000838,2025-01-04 11:25:00,PAYMENT,409.16,C8190929,M1848566,241053.1,240643.94,0.0,409.16
TX000839,2025-01-04 11:37:00,PAYMENT,69.19,C3396987,M4961312,946436.41,946367.22,0.0,69.19
TX000840,2025-01-04 11:43:00,CASH_OUT,132.58,C8411939,C4698379,68153.96,68021.38,104776.88,104909.46
TX000841,2025-01-04 11:45:00,CASH_OUT,5180.47,C8698256,C9548432,16716.62,11536.15,30135.1,35315.57
TX000842,2025-01-04 11:45:00,CASH_OUT,5491.23,C9910817,C5200476,87318.73,81827.5,28521.08,34012.31
TX000843,2025-01-04 11:46:00,DEBIT,32.55,C6438436,M5283671,227197.18,227164.63,0.0,32.55
TX000844,2025-01-04 11:51:00,DEBIT,297.08,C1621086,M8789116,482969.73,482672.65,0.0,297.08
TX000845,2025-01-04 11:56:00,CASH_IN,5953.31,C3741438,M3294774,31223.86,37177.17,0.0,5953.31
TX000846,2025-01-04 12:00:00,DEBIT,430.0,C4816534,M7392547,9318.23,8888.23,0.0,430.0
TX000847,2025-01-04 12:09:00,TRANSFER,3246.81,C6790218,C8633773,202291.39,199044.58,24868.77,28115.58
TX000848,2025-01-04 12:09:00,PAYMENT,397.13,C6855396,M8610879,346465.44,346068.31,0.0,397.13
TX000849,2025-01-04 12:20:00,TRANSFER,3426.52,C1668752,C4694634,329584.01,326157.49,24911.28,28337.8
TX000850,2025-01-04 12:22:00,PAYMENT,176.57,C3351868,M4342306,703903.74,703727.17,0.0,176.57
TX000851,2025-01-04 12:22:00,CASH_OUT,470.38,C5691890,C4194548,15681.92,15211.54,58799.17,59269.55
TX000852,2025-01-04 12:22:00,TRANSFER,228.03,C7700828,C6825112,62313.85,62085.82,4930.57,5158.6
TX000853,2025-01-04 12:23:00,TRANSFER,2213.58,C5437923,C4700025,19347.39,17133.81,20702.81,22916.39
TX000854,2025-01-04 12:27:00,DEBIT,334.42,C4744854,M2630140,65658.07,65323.65,0.0,334.42
TX000855,2025-01-04 12:30:00,CASH_OUT,646.58,C2818692,C6423634,31557.8,30911.22,96104.77,96751.35
TX000856,2025-01-04 12:30:00,CASH_OUT,3172.18,C7728339,C4218542,26644.43,23472.25,12761.59,15933.77
TX000857,2025-01-04 12:35:00,PAYMENT,341.33,C2940214,M7520395,13977.17,13635.84,0.0,341.33
TX000858,2025-01-04 12:36:00,CASH_IN,1143.35,C5502929,M8460758,5492.66,6636.01,0.0,1143.35
TX000859,2025-01-04 12:36:00,PAYMENT,104.78,C6160869,M5204819,15512.05,15407.27,0.0,104.78
TX000860,2025-01-04 12:36:00,CASH_IN,33116.49,C4883526,M8062546,14661.16,47777.65,0.0,33116.49
TX000861,2025-01-04 12:47:00,DEBIT,555.12,C2016911,M7913081,63443.09,62887.97,0.0,555.12
TX000862,2025-01-04 12:57:00,CASH_OUT,3265.72,C2154126,C2813543,52578.69,49312.97,231599.29,234865.01
TX000863,2025-01-04 12:59:00,PAYMENT,1224.47,C8639414,M2060605,3230.43,2005.96,0.0,1224.47
TX000864,2025-01-04 13:00:00,PAYMENT,156.35,C9398441,M6481437,51235.93,51079.58,0.0,156.35
TX000865,2025-01-04 13:04:00,DEBIT,77.72,C9689889,M8990081,300099.45,300021.73,0.0,77.72
TX000866,2025-01-04 13:09:00,DEBIT,25.96,C8048838,M8990081,9076.71,9050.75,0.0,25.96
TX000867,2025-01-04 13:10:00,CASH_IN,2956.52,C6407373,M7183841,6587.66,9544.18,0.0,2956.52
TX000868,2025-01-04 13:12:00,CASH_OUT,661.37,C8425149,C2437026,124437.72,123776.35,144779.65,145441.02
TX000869,2025-01-04 13:19:00,PAYMENT,40.21,C9310235,M6183033,86599.43,86559.22,0.0,40.21
TX000870,2025-01-04 13:30:00,DEBIT,15.97,C7120868,M8062546,94161.53,94145.56,0.0,15.97
TX000871,2025-01-04 13:30:00,CASH_IN,1407.99,C5614226,M7667458,27661.12,29069.11,0.0,1407.99
TX000872,2025-01-04 13:38:00,PAYMENT,451.41,C5661907,M1249314,5781.31,5329.9,0.0,451.41
TX000873,2025-01-04 13:38:00,TRANSFER,491.42,C9147720,C5674183,3514.63,3023.21,19833.46,20324.88
TX000874,2025-01-04 13:41:00,CASH_OUT,882.54,C7878299,C5218028,185226.21,184343.67,18523.86,19406.4
TX000875,2025-01-04 13:46:00,TRANSFER,20974.64,C5107776,C7377459,27015.06,6040.42,4865.49,25840.13
TX000876,2025-01-04 13:50:00,CASH_OUT,59.52,C1433940,C9132114,869691.06,869631.54,103907.82,103967.34
TX000877,2025-01-04 13:51:00,PAYMENT,67.96,C2940214,M3180906,77252.71,77184.75,0.0,67.96
TX000878,2025-01-04 14:14:00,PAYMENT,752.64,C8750676,M1727544,95896.76,95144.12,0.0,752.64
TX000879,2025-01-04 14:15:00,CASH_OUT,172.31,C9130188,C1289293,51833.21,51660.9,51451.08,51623.39
TX000880,2025-01-04 14:19:00,TRANSFER,9544.18,C6407373,C8231838,9544.18,0.0,5062.5,14606.68
TX000881,2025-01-04 14:21:00,CASH_OUT,4111.28,C2582524,C3341057,21264.35,17153.07,166526.05,170637.33
TX000882,2025-01-04 14:25:00,TRANSFER,160.48,C9191131,C9874152,79115.11,78954.63,1730.13,1890.61
TX000883,2025-01-04 14:29:00,PAYMENT,60.7,C4842788,M8910069,5068.37,5007.67,0.0,60.7
TX000884,2025-01-04 14:32:00,TRANSFER,547.4,C2255409,C3762152,26014.95,25467.55,132478.87,133026.27
TX000885,2025-01-04 14:33:00,PAYMENT,1258.66,C2351868,M3049499,12347.94,11089.28,0.0,1258.66
TX000886,2025-01-04 14:35:00,PAYMENT,62.75,C5781295,M4342306,23274.23,23211.48,0.0,62.75
TX000887,2025-01-04 14:44:00,DEBIT,438.22,C8628588,M5204819,38622.93,38184.71,0.0,438.22
TX000888,2025-01-04 14:47:00,CASH_OUT,154.92,C6752576,C6871360,39616.34,39461.42,10274.01,10428.93
TX000889,2025-01-04 14:48:00,DEBIT,300.81,C5668371,M3049499,3816.4,3515.59,0.0,300.81
TX000890,2025-01-04 14:52:00,PAYMENT,83.44,C5049282,M2817745,64269.12,64185.68,0.0,83.44
TX000891,2025-01-04 15:02:00,PAYMENT,113.85,C1486955,M9209880,21208.84,21094.99,0.0,113.85
TX000892,2025-01-04 15:10:00,PAYMENT,38.01,C1668752,M6068760,332939.11,332901.1,0.0,38.01
TX000893,2025-01-04 15:12:00,PAYMENT,3002.34,C2362099,M8630043,35363.12,32360.78,0.0,3002.34
TX000894,2025-01-04 15:20:00,CASH_IN,43555.12,C4553384,M1848566,108260.96,151816.08,0.0,43555.12
TX000895,2025-01-04 15:26:00,DEBIT,72.25,C5977931,M5628522,354.0,281.75,0.0,72.25
TX000896,2025-01-04 15:41:00,PAYMENT,418.26,C5793722,M3073474,17860.26,17442.0,0.0,418.26
TX000897,2025-01-04 15:43:00,PAYMENT,68.35,C1873851,M7288789,518.14,449.79,0.0,68.35
TX000898,2025-01-04 15:47:00,CASH_OUT,679.92,C9874152,C3563646,1026.71,346.79,110605.72,111285.64
TX000899,2025-01-04 15:50:00,TRANSFER,2178.95,C4867786,C7751158,11248.58,9069.63,19300.55,21479.5
TX000900,2025-01-04 15:51:00,CASH_OUT,663.63,C8761611,C4717770,107210.76,106547.13,20400.34,21063.97
TX000901,2025-01-04 15:54:00,DEBIT,721.91,C1409790,M2651601,83929.68,83207.77,0.0,721.91
TX000902,2025-01-04 15:59:00,DEBIT,261.7,C3194789,M4785186,24521.26,24259.56,0.0,261.7
TX000903,2025-01-04 16:00:00,TRANSFER,1363.25,C8312936,C2010496,4703.21,3339.96,124010.22,125373.47
TX000904,2025-01-04 16:04:00,PAYMENT,36.17,C8526486,M1760793,27055.14,27018.97,0.0,36.17
TX000905,2025-01-04 16:09:00,CASH_OUT,1787.16,C8558197,C6855396,676724.88,674937.72,336122.41,337909.57
TX000906,2025-01-04 16:16:00,PAYMENT,37.22,C7817881,M7017548,7968.96,7931.74,0.0,37.22
TX000907,2025-01-04 16:19:00,PAYMENT,43.3,C9214801,M5825658,29678.73,29635.43,0.0,43.3
TX000908,2025-01-04 16:43:00,DEBIT,290.67,C5970190,M3276065,26452.43,26161.76,0.0,290.67
TX000909,2025-01-04 16:46:00,TRANSFER,198.03,C3475836,C4630331,7825.12,7627.09,44593.9,44791.93
TX000910,2025-01-04 16:47:00,PAYMENT,136.98,C5977931,M5283671,281.75,144.77,0.0,136.98
TX000911,2025-01-04 16:51:00,CASH_IN,10376.61,C6312692,M5205279,15536.31,25912.92,0.0,10376.61
TX000912,2025-01-04 16:57:00,PAYMENT,21.17,C3135534,M7010308,25690.39,25669.22,0.0,21.17
TX000913,2025-01-04 17:05:00,CASH_OUT,5429.85,C1775337,C9310235,85591.0,80161.15,73898.85,79328.7
TX000914,2025-01-04 17:29:00,PAYMENT,162.62,C3530518,M2844258,38081.51,37918.89,0.0,162.62
TX000915,2025-01-04 17:30:00,CASH_IN,4217.08,C7654757,M4922880,85194.14,89411.22,0.0,4217.08
TX000916,2025-01-04 17:32:00,PAYMENT,1691.0,C3386328,M2015861,6629.0,4938.0,0.0,1691.0
TX000917,2025-01-04 17:34:00,DEBIT,750.43,C6662319,M2515030,142597.52,141847.09,0.0,750.43
TX000918,2025-01-04 17:36:43,TRANSFER,13722.65,C9191131,C7812810,15215.22,1492.57,431290.64,445013.29
TX000919,2025-01-04 17:37:00,PAYMENT,327.49,C8212326,M8118722,861.13,533.64,0.0,327.49
TX000920,2025-01-04 17:37:43,TRANSFER,15058.54,C9191131,C4048907,48672.3,33613.76,91695.08,106753.62
TX000921,2025-01-04 17:38:00,CASH_OUT,290.73,C9647849,C6752576,73286.68,72995.95,39326.7,39617.43
TX000922,2025-01-04 17:38:00,PAYMENT,372.27,C4717770,M6512314,20772.61,20400.34,0.0,372.27
TX000923,2025-01-04 17:39:00,CASH_OUT,3501.12,C1486955,C2349590,46540.0,43038.88,49843.15,53344.27
TX000924,2025-01-04 17:41:00,CASH_IN,1386.85,C2936571,M7398231,11077.94,12464.79,0.0,1386.85
TX000925,2025-01-04 17:41:34,TRANSFER,8528.77,C3500715,C5213115,28083.87,19555.1,22736.06,31264.83
TX000926,2025-01-04 17:46:00,DEBIT,903.25,C4214348,M8630043,4837.17,3933.92,0.0,903.25
TX000927,2025-01-04 17:53:43,TRANSFER,18398.54,C9191131,C3698193,33613.76,15215.22,160907.75,179306.29
TX000928,2025-01-04 17:56:00,DEBIT,650.97,C2156902,M2651601,95754.02,95103.05,0.0,650.97
TX000929,2025-01-04 18:08:00,CASH_OUT,428.89,C2936571,C5770422,1766.09,1337.2,11645.49,12074.38
TX000930,2025-01-04 18:12:00,PAYMENT,771.19,C3995870,M7667458,14197.52,13426.33,0.0,771.19
TX000931,2025-01-04 18:12:00,DEBIT,95.8,C5793722,M3923366,31389.35,31293.55,0.0,95.8
TX000932,2025-01-04 18:13:00,TRANSFER,3998.45,C9697969,C5606980,6177.75,2179.3,177895.91,181894.36
TX000933,2025-01-04 18:14:00,PAYMENT,78.6,C3955087,M5398338,19189.78,19111.18,0.0,78.6
TX000934,2025-01-04 18:19:00,CASH_OUT,3484.72,C4327421,C9002392,4613.91,1129.19,96712.03,100196.75
TX000935,2025-01-04 18:21:00,PAYMENT,184.08,C4214348,M8062546,16236.57,16052.49,0.0,184.08
TX000936,2025-01-04 18:24:00,PAYMENT,51.22,C5334434,M1760793,76323.73,76272.51,0.0,51.22
TX000937,2025-01-04 18:24:43,TRANSFER,21576.66,C9191131,C9546409,70248.96,48672.3,70386.63,91963.29
TX000938,2025-01-04 18:31:00,PAYMENT,457.91,C1009594,M4368777,99880.67,99422.76,0.0,457.91
TX000939,2025-01-04 18:34:00,PAYMENT,83.35,C6407373,M2263313,4346.17,4262.82,0.0,83.35
TX000940,2025-01-04 18:36:00,PAYMENT,13.16,C1109031,M4475523,61960.18,61947.02,0.0,13.16
TX000941,2025-01-04 18:39:00,CASH_OUT,502.11,C5641923,C7377459,144881.65,144379.54,13534.27,14036.38
TX000942,2025-01-04 18:52:00,TRANSFER,3518.17,C6551268,C3950888,14708.08,11189.91,258972.58,262490.75
TX000943,2025-01-04 18:59:00,CASH_IN,1167.01,C7817881,M1249314,3638.91,4805.92,0.0,1167.01
TX000944,2025-01-04 19:01:00,TRANSFER,2299.79,C1763626,C8132769,166589.34,164289.55,110796.53,113096.32
TX000945,2025-01-04 19:04:00,PAYMENT,36.26,C2166941,M4442778,332414.89,332378.63,0.0,36.26
TX000946,2025-01-04 19:07:00,CASH_IN,6277.52,C4218542,M2015861,6444.74,12722.26,0.0,6277.52
TX000947,2025-01-04 19:17:00,PAYMENT,10.76,C5531230,M5693260,21.33,10.57,0.0,10.76
TX000948,2025-01-04 19:18:00,PAYMENT,31.68,C4567281,M6910964,113561.38,113529.7,0.0,31.68
TX000949,2025-01-04 19:19:00,PAYMENT,10.28,C1352896,M1249314,2091.85,2081.57,0.0,10.28
TX000950,2025-01-04 19:20:00,PAYMENT,48.68,C4106298,M4895475,137122.7,137074.02,0.0,48.68
TX000951,2025-01-04 19:23:00,PAYMENT,84.57,C7273233,M8910069,75047.39,74962.82,0.0,84.57
TX000952,2025-01-04 19:24:00,DEBIT,38.47,C9753457,M4909069,3181.67,3143.2,0.0,38.47
TX000953,2025-01-04 19:25:00,PAYMENT,119.94,C4214348,M4558545,5958.52,5838.58,0.0,119.94
TX000954,2025-01-04 19:30:00,CASH_IN,8368.17,C1848731,M3180906,15655.51,24023.68,0.0,8368.17
TX000955,2025-01-04 19:36:00,PAYMENT,382.62,C2299954,M5605016,23787.01,23404.39,0.0,382.62
TX000956,2025-01-04 19:40:00,PAYMENT,139.54,C8132648,M4785186,75021.67,74882.13,0.0,139.54
TX000957,2025-01-04 19:41:00,TRANSFER,5730.76,C5666692,C5024269,32730.76,27000.0,3750185.73,3755916.49
TX000958,2025-01-04 19:45:00,TRANSFER,6575.18,C5482413,C2344047,30529.66,23954.48,73235.45,79810.63
TX000959,2025-01-04 19:51:00,TRANSFER,426.67,C8412769,C4867786,22673.12,22246.45,8966.77,9393.44
TX000960,2025-01-04 19:55:00,CASH_OUT,7029.25,C8893693,C8987516,58892.43,51863.18,222941.74,229970.99
TX000961,2025-01-04 19:58:00,PAYMENT,60.3,C5569244,M1548888,515452.35,515392.05,0.0,60.3
TX000962,2025-01-04 20:00:00,PAYMENT,103.61,C5299055,M5801541,8475.2,8371.59,0.0,103.61
TX000963,2025-01-04 20:04:00,PAYMENT,3739.97,C8658158,M3049499,126730.94,122990.97,0.0,3739.97
TX000964,2025-01-04 20:04:00,TRANSFER,123.54,C4946066,C6569946,655375.55,655252.01,17744.43,17867.97
TX000965,2025-01-04 20:05:00,PAYMENT,803.25,C8306261,M8395785,51529.06,50725.81,0.0,803.25
TX000966,2025-01-04 20:10:00,DEBIT,138.09,C6407373,M4368777,4484.26,4346.17,0.0,138.09
TX000967,2025-01-04 20:22:00,CASH_OUT,1149.03,C6160869,C2642635,17591.15,16442.12,62046.48,63195.51
TX000968,2025-01-04 20:28:00,TRANSFER,136.66,C1326765,C4226067,7194.13,7057.47,12591.93,12728.59
TX000969,2025-01-04 20:36:00,CASH_IN,128662.87,C8796514,M4785186,295564.33,424227.2,0.0,128662.87
TX000970,2025-01-04 20:40:00,PAYMENT,140.91,C7751158,M4961312,28491.47,28350.56,0.0,140.91
TX000971,2025-01-04 20:41:34,TRANSFER,9402.41,C3500715,C7685149,54875.68,45473.27,8399.38,17801.79
TX000972,2025-01-04 20:45:00,PAYMENT,47.32,C2770648,M4623062,48050.16,48002.84,0.0,47.32
TX000973,2025-01-04 20:47:00,DEBIT,177.5,C6866294,M8990081,115794.23,115616.73,0.0,177.5
TX000974,2025-01-04 20:49:00,CASH_OUT,756.55,C8633773,C2016911,27535.78,26779.23,62887.97,63644.52
TX000975,2025-01-04 20:50:00,PAYMENT,306.46,C2876828,M5398338,88856.28,88549.82,0.0,306.46
TX000976,2025-01-04 20:51:00,TRANSFER,455.98,C2785277,C2642635,106365.21,105909.23,62777.77,63233.75
TX000977,2025-01-04 20:56:00,DEBIT,2025.0,C3747534,M1157662,6831.69,4806.69,0.0,2025.0
TX000978,2025-01-04 21:07:00,CASH_OUT,1374.86,C9196204,C4213524,40667.3,39292.44,9540.1,10914.96
TX000979,2025-01-04 21:09:00,CASH_IN,2650.9,C8612582,M7418028,87494.72,90145.62,0.0,2650.9
TX000980,2025-01-04 21:09:00,TRANSFER,350.05,C4213524,C5334434,10914.96,10564.91,119880.8,120230.85
TX000981,2025-01-04 21:12:00,PAYMENT,53.73,C6213522,M2263313,14599.91,14546.18,0.0,53.73
TX000982,2025-01-04 21:12:00,PAYMENT,66.94,C5579094,M3180906,964027.68,963960.74,0.0,66.94
TX000983,2025-01-04 21:19:00,PAYMENT,50.04,C3198037,M9349470,95596.47,95546.43,0.0,50.04
TX000984,2025-01-04 21:26:00,PAYMENT,104.95,C9683481,M4938791,88405.45,88300.5,0.0,104.95
TX000985,2025-01-04 21:32:00,PAYMENT,56.47,C1768805,M3276065,46480.56,46424.09,0.0,56.47
TX000986,2025-01-04 21:35:00,PAYMENT,1191.65,C9363326,M2829622,59811.64,58619.99,0.0,1191.65
TX000987,2025-01-04 21:38:00,DEBIT,94.43,C9488613,M7014016,24619.23,24524.8,0.0,94.43
TX000988,2025-01-04 21:48:00,DEBIT,1184.94,C9164991,M4184459,102540.68,101355.74,0.0,1184.94
TX000989,2025-01-04 21:52:00,PAYMENT,21.33,C5682940,M5398338,70821.93,70800.6,0.0,21.33
TX000990,2025-01-04 21:53:00,TRANSFER,12.44,C8971465,C3970445,55301.62,55289.18,4295.31,4307.75
TX000991,2025-01-04 21:57:00,CASH_IN,1146.64,C2530793,M3073474,171254.69,172401.33,0.0,1146.64
TX000992,2025-01-04 22:05:00,DEBIT,111.21,C2566777,M5921894,18874.85,18763.64,0.0,111.21
TX000993,2025-01-04 22:18:00,CASH_IN,3620.9,C9293086,M2515030,32390.44,36011.34,0.0,3620.9
TX000994,2025-01-04 22:21:00,CASH_IN,17476.53,C5896624,M2512187,302736.92,320213.45,0.0,17476.53
TX000995,2025-01-04 22:28:00,PAYMENT,10.1,C9518424,M6183033,15472.83,15462.73,0.0,10.1
TX000996,2025-01-04 22:30:00,CASH_OUT,69.66,C1257489,C5449368,5617.77,5548.11,16066.76,16136.42
TX000997,2025-01-04 22:31:00,PAYMENT,708.58,C7982241,M1727544,118110.28,117401.7,0.0,708.58
TX000998,2025-01-04 22:32:00,CASH_IN,1586.73,C6386463,M8630043,16878.19,18464.92,0.0,1586.73
TX000999,2025-01-04 22:32:00,PAYMENT,630.49,C8935169,M1848566,179428.78,178798.29,0.0,630.49
TX001000,2025-01-04 22:40:00,DEBIT,480.22,C2255409,M1264762,29418.43,28938.21,0.0,480.22
TX001001,2025-01-04 22:40:00,TRANSFER,60.13,C8078673,C8419378,97636.01,97575.88,17780.81,17840.94
TX001002,2025-01-04 22:41:00,TRANSFER,94.74,C9548432,C8801975,40221.9,40127.16,427.76,522.5
TX001003,2025-01-04 22:41:00,CASH_IN,5528.65,C9164991,M3592464,101355.74,106884.39,0.0,5528.65
TX001004,2025-01-04 22:52:00,CASH_IN,5256.93,C3871230,M4860745,491153.66,496410.59,0.0,5256.93
TX001005,2025-01-04 22:53:00,PAYMENT,116.46,C9094999,M1559763,432973.26,432856.8,0.0,116.46
TX001006,2025-01-04 22:56:00,TRANSFER,4105.27,C7523941,C2795765,12497.68,8392.41,13337.76,17443.03
TX001007,2025-01-04 23:02:00,PAYMENT,122.55,C7730428,M6503032,50367.04,50244.49,0.0,122.55
TX001008,2025-01-04 23:33:00,PAYMENT,347.06,C8072684,M3927575,26855.94,26508.88,0.0,347.06
TX001009,2025-01-04 23:48:05,TRANSFER,176222.74,C7960328,C9294272,28749.3,0.0,8418.17,184640.91
TX001010,2025-01-04 23:53:00,CASH_OUT,11151.37,C8315831,C8138769,35594.67,24443.3,423531.14,434682.51
TX001011,2025-01-04 23:55:00,PAYMENT,228.42,C9396529,M1661401,35975.63,35747.21,0.0,228.42
TX001012,2025-01-05 00:05:00,PAYMENT,20.02,C7982241,M2817745,153531.09,153511.07,0.0,20.02
TX001013,2025-01-05 00:10:00,PAYMENT,147.25,C5449368,M8062546,4658.63,4511.38,0.0,147.25
TX001014,2025-01-05 00:10:00,PAYMENT,591.52,C8550917,M7398231,31040.77,30449.25,0.0,591.52
TX001015,2025-01-05 00:19:00,CASH_OUT,337.6,C2818692,C8755439,700.53,362.93,9887.83,10225.43
TX001016,2025-01-05 01:05:00,TRANSFER,506.02,C5091349,C8307727,5289.08,4783.06,96265.41,96771.43
TX001017,2025-01-05 01:20:00,CASH_OUT,3004.68,C4940441,C6680114,17017.56,14012.88,1235.28,4239.96
TX001018,2025-01-05 01:23:02,TRANSFER,10000.0,C2566777,C9488613,9760.6,0.0,38899.6,48899.6
TX001019,2025-01-05 01:34:00,PAYMENT,53.6,C6647119,M6442103,39469.48,39415.88,0.0,53.6
TX001020,2025-01-05 01:52:00,CASH_OUT,285.63,C4940441,C1914794,23767.84,23482.21,18232.19,18517.82
TX001021,2025-01-05 02:39:00,DEBIT,131.57,C5232413,M2512187,80981.46,80849.89,0.0,131.57
TX001022,2025-01-05 03:29:00,CASH_OUT,2068.15,C6007072,C9874152,5273.58,3205.43,688.91,2757.06
TX001023,2025-01-05 03:47:00,PAYMENT,597.28,C5273534,M5204819,41976.4,41379.12,0.0,597.28
TX001024,2025-01-05 03:48:00,CASH_IN,2680.01,C5679639,M3126655,11623.61,14303.62,0.0,2680.01
TX001025,2025-01-05 03:49:00,CASH_OUT,770.02,C3641282,C3036059,63146.23,62376.21,7498.09,8268.11
TX001026,2025-01-05 03:51:00,CASH_IN,2057.29,C2408404,M8443690,8415.61,10472.9,0.0,2057.29
TX001027,2025-01-05 03:55:00,PAYMENT,369.76,C4761823,M5205279,59622.12,59252.36,0.0,369.76
TX001028,2025-01-05 04:17:00,TRANSFER,1065.6,C3290229,C4841005,8754.59,7688.99,92406.96,93472.56
TX001029,2025-01-05 04:42:00,PAYMENT,72.62,C1247595,M1771600,18534.8,18462.18,0.0,72.62
TX001030,2025-01-05 05:01:00,CASH_OUT,1245.73,C5273534,C5918715,43291.12,42045.39,12680.72,13926.45
TX001031,2025-01-05 05:35:00,PAYMENT,99.46,C3564251,M7392547,4167.8,4068.34,0.0,99.46
TX001032,2025-01-05 06:01:00,DEBIT,242.29,C8755439,M1848566,10379.8,10137.51,0.0,242.29
TX001033,2025-01-05 06:12:00,PAYMENT,9.63,C1775337,M8610879,81693.31,81683.68,0.0,9.63
TX001034,2025-01-05 07:04:00,CASH_OUT,2678.33,C7933143,C7654757,152571.48,149893.15,89128.74,91807.07
TX001035,2025-01-05 07:05:00,TRANSFER,5637.71,C7069650,C9576076,27217.13,21579.42,9137.8,14775.51
TX001036,2025-01-05 07:13:00,PAYMENT,253.73,C1861958,M2906718,153340.14,153086.41,0.0,253.73
TX001037,2025-01-05 07:13:00,DEBIT,231.67,C9823994,M5204819,90309.72,90078.05,0.0,231.67
TX001038,2025-01-05 07:14:00,TRANSFER,1112.55,C1775337,C6271130,81510.04,80397.49,153773.0,154885.55
TX001039,2025-01-05 07:16:00,CASH_IN,1409.38,C9487336,M5572250,61397.36,62806.74,0.0,1409.38
TX001040,2025-01-05 07:16:00,PAYMENT,383.68,C5666692,M7454081,23987.39,23603.71,0.0,383.68
TX001041,2025-01-05 07:17:00,PAYMENT,78.42,C4231028,M1264762,31086.44,31008.02,0.0,78.42
TX001042,2025-01-05 07:18:00,TRANSFER,17112.65,C6871360,C5813613,27772.52,10659.87,77046.91,94159.56
TX001043,2025-01-05 07:21:00,DEBIT,327.21,C8321474,M4939290,256452.56,256125.35,0.0,327.21
TX001044,2025-01-05 07:27:00,DEBIT,226.28,C6312692,M5951131,9019.21,8792.93,0.0,226.28
TX001045,2025-01-05 07:37:00,PAYMENT,1170.19,C4586084,M4020853,83381.78,82211.59,0.0,1170.19
TX001046,2025-01-05 07:41:34,TRANSFER,8533.08,C3500715,C7358113,36616.95,28083.87,109670.1,118203.18
TX001047,2025-01-05 07:43:00,CASH_IN,7832.02,C5793722,M2651601,23557.33,31389.35,0.0,7832.02
TX001048,2025-01-05 07:44:00,TRANSFER,1484.02,C1669324,C1212267,265690.63,264206.61,524256.99,525741.01
TX001049,2025-01-05 07:48:00,TRANSFER,2904.46,C7381684,C4044882,182100.58,179196.12,9727.99,12632.45
TX001050,2025-01-05 07:49:00,DEBIT,208.52,C4740036,M2844258,295592.98,295384.46,0.0,208.52
TX001051,2025-01-05 07:50:00,TRANSFER,1834.88,C6573147,C5089126,16869.67,15034.79,218.66,2053.54
TX001052,2025-01-05 08:14:00,PAYMENT,29.79,C5641923,M8630043,108380.0,108350.21,0.0,29.79
TX001053,2025-01-05 08:20:00,CASH_OUT,408.96,C3426689,C1841248,11750.59,11341.63,16432.64,16841.6
TX001054,2025-01-05 08:27:00,PAYMENT,591.32,C2754894,M6183033,78028.4,77437.08,0.0,591.32
TX001055,2025-01-05 08:27:00,DEBIT,502.95,C8138769,M4716988,439651.02,439148.07,0.0,502.95
TX001056,2025-01-05 08:30:00,TRANSFER,7910.89,C3608513,C6229731,24035.89,16125.0,81355.99,89266.88
TX001057,2025-01-05 08:30:00,PAYMENT,712.62,C9186400,M9209880,13665.43,12952.81,0.0,712.62
TX001058,2025-01-05 08:47:00,CASH_IN,7375.09,C4009172,M4442778,24904.4,32279.49,0.0,7375.09
TX001059,2025-01-05 08:50:00,CASH_IN,2916.38,C1908841,M1879109,33708.43,36624.81,0.0,2916.38
TX001060,2025-01-05 08:51:00,PAYMENT,412.16,C8890439,M2957497,12728.74,12316.58,0.0,412.16
TX001061,2025-01-05 08:56:00,PAYMENT,43.25,C2221854,M7017548,699950.32,699907.07,0.0,43.25
TX001062,2025-01-05 09:01:00,CASH_OUT,6692.28,C6304573,C8389840,3323446.65,3316754.37,94298.48,100990.76
TX001063,2025-01-05 09:06:00,DEBIT,23.12,C6596150,M4961312,1461653.81,1461630.69,0.0,23.12
TX001064,2025-01-05 09:09:00,CASH_IN,5205.3,C6543670,M1249314,14216.73,19422.03,0.0,5205.3
TX001065,2025-01-05 09:16:00,CASH_OUT,8258.98,C6573147,C8971465,20322.63,12063.65,55289.18,63548.16
TX001066,2025-01-05 09:28:00,TRANSFER,886.15,C5334434,C4240180,120903.63,120017.48,14761.59,15647.74
TX001067,2025-01-05 09:28:00,CASH_IN,2813.82,C1533224,M4342306,224585.62,227399.44,0.0,2813.82
TX001068,2025-01-05 09:29:00,PAYMENT,112.18,C1430812,M5693260,172770.02,172657.84,0.0,112.18
TX001069,2025-01-05 09:35:00,CASH_IN,882.24,C8835373,M3294774,56535.38,57417.62,0.0,882.24
TX001070,2025-01-05 09:37:00,CASH_OUT,580.54,C6543670,C4786401,22128.63,21548.09,37046.84,37627.38
TX001071,2025-01-05 09:37:00,CASH_IN,306.91,C4191175,M6481437,31545.84,31852.75,0.0,306.91
TX001072,2025-01-05 09:42:00,CASH_OUT,6379.26,C3950888,C8389840,270528.0,264148.74,81236.6,87615.86
TX001073,2025-01-05 09:47:00,TRANSFER,641.09,C1914794,C5446344,24606.48,23965.39,10155.69,10796.78
TX001074,2025-01-05 09:47:00,TRANSFER,200.9,C7417985,C2914064,107172.69,106971.79,243613.18,243814.08
TX001075,2025-01-05 09:54:00,PAYMENT,844.79,C5918715,M5821419,7185.53,6340.74,0.0,844.79
TX001076,2025-01-05 09:56:00,PAYMENT,537.97,C2582524,M1419843,21802.32,21264.35,0.0,537.97
